"";"ID";"Host.Since";"City";"Neighbourhood.Group.Cleansed";"Latitude";"Longitude";"Zipcode";"Property.Type";"Room.Type";"Accommodates";"Bathrooms";"Bedrooms";"Beds";"Number.of.Reviews";"Review.Scores.Rating";"Reviews.per.Month";"Cancellation.Policy";"precio.total";"precio_m2_2017";"Wireless.Internet";"Kitchen";"Heating";"Essentials";"Washer";"TV";"Elevator.in.building";"Family.kid.friendly";"Iron";"Hair.dryer";"Air.conditioning";"Laptop.friendly.workspace";"Smoke.detector";"Wheelchair.accessible";"Lock.on.bedroom.door";"Free.parking.on.premises"
"1006";4177167;"19/9/14";"Madrid";"Centro";40,4156954525768;-3,70140146479803;28013;"Apartment";"Entire home/apt";6;2;2;4;0;91,6317014057198;1,92662515566625;"strict";380;3564;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;1
"1007";5192121;"28/1/15";"Madrid";"Puente de Vallecas";40,3958977088821;-3,66556025061872;28038;"Apartment";"Entire home/apt";3;1;2;2;4;100;0,15;"strict";380;1424;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1
"1008";6060797;"18/4/15";"Madrid";"Centro";40,4105142959721;-3,69858048982131;28013;"Apartment";"Entire home/apt";4;1;1;2;49;80;2,28;"strict";380;3564;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1
"1009";733312;"1/10/12";"Madrid";"Chamberi";40,4402412631408;-3,70137855918934;28010;"Apartment";"Entire home/apt";2;1;1;1;13;78;0,24;"strict";380;3863;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1
"1010";13411313;"7/6/16";"Madrid";"Salamanca";40,4217100236715;-3,69012326031255;28001;"Apartment";"Entire home/apt";7;2;2;6;2;90;0,34;"strict";380;3935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1011";2907259;"15/1/13";"Madrid";"Centro";40,4277869170047;-3,70565532537456;28013;"Apartment";"Entire home/apt";3;1;1;2;147;97;4,13;"strict";380;3564;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1
"1012";8550478;"15/1/13";"Madrid";"Centro";40,4178448602874;-3,71076384706905;28013;"Apartment";"Entire home/apt";4;1;2;2;74;97;3,97;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1013";4193248;"19/9/14";"Madrid";"Centro";40,4250336771331;-3,71154207757494;28013;"Apartment";"Entire home/apt";4;2;2;3;0;91,6317014057198;1,92662515566625;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1014";9985497;"5/1/13";"Madrid";"Centro";40,4244035075954;-3,70799839926036;28013;"Apartment";"Entire home/apt";4;1;1;2;3;87;0,2;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1015";12581707;"19/9/14";"Madrid";"Centro";40,4134754107808;-3,70027883671553;28013;"Apartment";"Entire home/apt";5;2;1;3;0;91,6317014057198;1,92662515566625;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1016";9659461;"15/1/13";"Madrid";"Centro";40,4238464000407;-3,70421703128121;28013;"Apartment";"Entire home/apt";6;1;2;2;40;99;5,06;"strict";380;3564;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
"1017";7255961;"28/6/15";"Madrid";"Centro";40,4079719292161;-3,70919489932094;28013;"Apartment";"Entire home/apt";4;1;1;1;5;96;0,34;"strict";380;3564;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1
"1018";12582121;"19/9/14";"Madrid";"Centro";40,4150350386478;-3,70101506286375;28013;"Apartment";"Entire home/apt";5;1;1;3;1;60;0,31;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1019";8916006;"19/9/14";"Madrid";"Centro";40,4255534991443;-3,69919806377003;28013;"Apartment";"Entire home/apt";4;1;2;2;0;91,6317014057198;1,92662515566625;"strict";380;3564;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"1020";139839;"31/1/10";"Madrid";"Salamanca";40,4314582848269;-3,68387157282199;28001;"Apartment";"Entire home/apt";3;2;3;4;0;91,6317014057198;1,92662515566625;"flexible";380;3935;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1
"1021";16541851;"19/9/14";"Madrid";"Chamberi";40,4368843826958;-3,71082706951388;28010;"Apartment";"Entire home/apt";6;1;2;2;0;91,6317014057198;1,92662515566625;"strict";380;3863;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"1022";12617430;"31/3/16";"Madrid";"Centro";40,4200089962861;-3,7067970044413;28013;"Apartment";"Entire home/apt";4;1,5;1;2;14;88;1,31;"moderate";380;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"1023";18087363;"6/4/17";"Madrid";"Centro";40,4192351523071;-3,70023968737596;28013;"Condominium";"Entire home/apt";6;2;2;4;0;91,6317014057198;1,92662515566625;"flexible";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1024";4742077;"19/9/14";"Madrid";"Chamberi";40,4347960616502;-3,70240106049231;28010;"Apartment";"Entire home/apt";6;1;2;4;2;90;0,08;"strict";380;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1025";17277632;"17/5/11";"Madrid";"Salamanca";40,4345522684326;-3,68331913290619;28001;"Apartment";"Entire home/apt";4;2,5;2;2;0;91,6317014057198;1,92662515566625;"strict";380;3935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1026";7401120;"28/6/15";"Madrid";"Centro";40,4095594937442;-3,71032434623021;28013;"Apartment";"Entire home/apt";4;1;1;1;12;95;0,64;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1027";14349207;"22/6/13";"Madrid";"Salamanca";40,4304604970874;-3,67647958059699;28001;"Apartment";"Entire home/apt";5;2;2;3;0;91,6317014057198;1,92662515566625;"moderate";380;3935;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"1028";19864;"29/1/10";"Madrid";"Centro";40,4134181798486;-3,70683844591936;28013;"Apartment";"Entire home/apt";2;1;0;1;18;95;0,3;"strict";380;3564;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1
"1029";8937265;"2/4/15";"Madrid";"Ciudad Lineal";40,4561609606903;-3,66091299409597;28037;"Apartment";"Entire home/apt";2;1;0;1;7;89;0,44;"strict";380;2302;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"1030";8895105;"8/10/15";"Madrid";"Centro";40,4219641986307;-3,70376225372231;28013;"Apartment";"Entire home/apt";3;1;0;2;47;92;2,73;"moderate";380;3564;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1
"1031";5677523;"30/10/11";"Madrid";"Hortaleza";40,4724795321134;-3,6312105934976;28043;"Loft";"Entire home/apt";8;2,5;5;8;55;94;2,2;"strict";380;2563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1032";318826;"22/1/12";"Madrid";"Latina";40,3938226910659;-3,75871194905658;28044;"Apartment";"Entire home/apt";4;1;3;3;8;97;0,13;"strict";380;1712;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1033";10738621;"21/1/16";"Madrid";"Centro";40,4202663434507;-3,70208664040027;28013;"Apartment";"Entire home/apt";4;1;1;1;7;97;0,49;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"1034";5705343;"19/9/14";"Madrid";"Centro";40,4139508644019;-3,70691612310044;28013;"Apartment";"Entire home/apt";4;1;1;2;0;91,6317014057198;1,92662515566625;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1035";4742366;"19/9/14";"Madrid";"Chamberi";40,4347103843007;-3,70122524214076;28010;"Apartment";"Entire home/apt";6;2;2;4;3;60;0,12;"strict";380;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1036";4845206;"19/9/14";"Madrid";"Chamartin";40,4543808446832;-3,68435366456242;28002;"Apartment";"Entire home/apt";6;2;2;4;2;80;0,08;"strict";380;3663;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"1037";1584037;"19/9/12";"Madrid";"Centro";40,4144371813763;-3,70696931723713;28013;"Apartment";"Entire home/apt";10;2;5;8;23;95;0,55;"strict";380;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1038";3973273;"28/7/13";"Madrid";"Centro";40,4102928173509;-3,69759598539419;28013;"Apartment";"Entire home/apt";4;1;1;3;137;95;4,38;"strict";379;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1039";1839669;"1/10/12";"Madrid";"Centro";40,4210203111559;-3,70451817081325;28013;"Apartment";"Entire home/apt";6;1;2;4;31;91;0,89;"moderate";379;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"1040";16309782;"3/12/13";"Madrid";"Centro";40,4263712426943;-3,70254072314692;28013;"House";"Entire home/apt";2;1;1;1;15;99;3,98;"moderate";379;3564;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1
"1041";9141653;"28/10/15";"Madrid";"Centro";40,419377653724;-3,70838296085276;28013;"Apartment";"Entire home/apt";6;2;3;4;78;98;6,19;"strict";379;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"1042";5519763;"26/1/14";"Madrid";"Latina";40,4027597690585;-3,73887868216469;28044;"Apartment";"Entire home/apt";6;1;3;5;11;93;0,63;"strict";379;1712;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1
"1043";17279997;"17/12/15";"Madrid";"Centro";40,4126921490586;-3,69593856007695;28013;"Apartment";"Entire home/apt";4;1;1;1;4;90;3,16;"strict";379;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1044";17811060;"20/3/17";"Madrid";"Retiro";40,4084055404499;-3,66963962682414;28007;"Apartment";"Entire home/apt";4;2;3;3;1;100;1;"strict";378;3404;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1045";14608063;"20/3/14";"Madrid";"Centro";40,4181790193058;-3,69800964746408;28013;"Apartment";"Entire home/apt";6;3;3;3;26;98;3,98;"moderate";378;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"1046";15325195;"7/3/11";"Madrid";"Tetuan";40,45542729821;-3,69179522598208;28020;"Apartment";"Entire home/apt";2;1;1;1;5;100;0,86;"strict";378;2629;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1047";16729034;"21/5/14";"Madrid";"Centro";40,4097625463852;-3,70797798083257;28013;"Apartment";"Entire home/apt";2;1;1;1;12;88;5,81;"moderate";378;3564;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1
"1048";17489489;"15/6/14";"Madrid";"Centro";40,4135508676498;-3,69585122158386;28013;"Apartment";"Entire home/apt";4;1;1;2;1;100;1;"flexible";378;3564;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1
"1049";11371812;"19/2/16";"Madrid";"Salamanca";40,4261427969618;-3,67856325634506;28001;"Apartment";"Entire home/apt";2;1;1;1;16;100;1,3;"moderate";378;3935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1050";3184859;"21/5/14";"Madrid";"Centro";40,4117350932236;-3,70869582567007;28013;"Loft";"Entire home/apt";2;1;0;1;110;82;3,53;"moderate";378;3564;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"1051";14727317;"29/4/15";"Madrid";"Latina";40,4124259650617;-3,72761108273255;28044;"Apartment";"Entire home/apt";5;1;3;4;26;84;3,71;"strict";377;1712;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1
"1052";14226244;"17/7/16";"Madrid";"Chamberi";40,432327829583;-3,70322751033246;28010;"Apartment";"Entire home/apt";4;1;2;3;16;90;2,26;"strict";377;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1053";14074598;"13/6/16";"Madrid";"Centro";40,4130000799594;-3,7083209592515;28013;"Apartment";"Entire home/apt";6;2;2;4;22;99;3,95;"moderate";376;3564;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1
"1054";1758875;"25/4/11";"Madrid";"Centro";40,4267136952233;-3,69985450348783;28013;"Apartment";"Entire home/apt";6;1;2;3;0;91,6317014057198;1,92662515566625;"moderate";375;3564;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"1055";4031534;"2/9/14";"Madrid";"Salamanca";40,4262482741562;-3,6774453346277;28001;"Apartment";"Entire home/apt";6;2;3;6;7;86;0,23;"moderate";375;3935;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1
"1056";5155124;"25/1/15";"Madrid";"Centro";40,4201354332408;-3,71360382199159;28013;"Apartment";"Entire home/apt";4;1;1;2;35;98;1,42;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1057";7944151;"19/9/14";"Madrid";"Centro";40,410530911355;-3,70957440574304;28013;"Apartment";"Entire home/apt";6;1;2;4;0;91,6317014057198;1,92662515566625;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1058";2670013;"25/1/12";"Madrid";"Chamberi";40,4272679541563;-3,69303373987818;28010;"Apartment";"Entire home/apt";4;2;1;1;13;75;0,36;"strict";375;3863;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"1059";11566229;"1/3/16";"Madrid";"Centro";40,4156461913765;-3,70797968390493;28013;"Apartment";"Entire home/apt";6;2;4;4;50;93;3,9;"strict";375;3564;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1
"1060";9872505;"24/1/12";"Madrid";"Centro";40,424111083594;-3,70990832932817;28013;"Apartment";"Entire home/apt";4;1;1;2;23;95;1,49;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1061";10062701;"26/4/14";"Madrid";"Centro";40,414622634634;-3,69905239133504;28013;"Apartment";"Entire home/apt";6;2;2;4;48;91;3,26;"strict";375;3564;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1
"1062";10139111;"14/11/15";"Madrid";"Tetuan";40,4515718316444;-3,70551708771563;28020;"Apartment";"Entire home/apt";3;1;1;1;10;82;0,68;"strict";375;2629;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1
"1063";987537;"6/6/12";"Madrid";"Centro";40,4114708082444;-3,69875213580467;28013;"Apartment";"Entire home/apt";5;2;2;3;131;94;2,67;"flexible";375;3564;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1
"1064";7944188;"19/9/14";"Madrid";"Centro";40,4102276676876;-3,70851182749516;28013;"Apartment";"Entire home/apt";6;1;2;4;3;73;0,16;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1065";9898596;"9/12/15";"Madrid";"Centro";40,4110934862139;-3,7089848402551;28013;"Apartment";"Entire home/apt";10;1;3;9;68;93;4,39;"moderate";375;3564;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
"1066";5748034;"6/2/15";"Madrid";"Centro";40,421752619512;-3,69795490994202;28013;"Apartment";"Entire home/apt";5;2;2;3;47;97;2,02;"strict";375;3564;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1
"1067";17878606;"27/11/13";"Madrid";"Latina";40,3923089155027;-3,74210324147253;28044;"Apartment";"Entire home/apt";5;2;3;3;0;91,6317014057198;1,92662515566625;"moderate";375;1712;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1
"1068";4443060;"11/4/14";"Madrid";"Centro";40,4143363197497;-3,70209162818104;28013;"Condominium";"Entire home/apt";4;1;1;1;4;85;0,18;"moderate";375;3564;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1
"1069";9836719;"24/1/12";"Madrid";"Centro";40,4243661125236;-3,71005131434861;28013;"Apartment";"Entire home/apt";3;1;1;2;47;99;3,05;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1070";11713293;"30/10/11";"Madrid";"Hortaleza";40,4731255373315;-3,62918351609337;28043;"Loft";"Entire home/apt";5;2;3;4;12;85;1,14;"strict";375;2563;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1
"1071";5717576;"19/1/15";"Madrid";"Centro";40,4287743384498;-3,70882235728881;28013;"Loft";"Entire home/apt";2;1;1;1;7;89;0,29;"moderate";375;3564;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1
"1072";17569726;"17/5/15";"Madrid";"Centro";40,4122173896413;-3,69419616777366;28013;"Apartment";"Entire home/apt";2;1;1;1;4;85;4;"strict";375;3564;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1
"1073";16376241;"9/12/16";"Madrid";"Salamanca";40,4356374513082;-3,66328484452602;28001;"Apartment";"Entire home/apt";6;1;2;2;24;98;6,67;"moderate";375;3935;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"1074";3837487;"19/7/14";"Madrid";"Centro";40,4124838339959;-3,71134390665539;28013;"Apartment";"Entire home/apt";5;2;2;4;61;90;2,15;"strict";375;3564;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1
"1075";13728226;"7/3/16";"Madrid";"Centro";40,4243834353903;-3,69739996451838;28013;"Apartment";"Entire home/apt";4;3;2;2;10;100;1,07;"strict";375;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1076";2943509;"25/7/12";"Madrid";"Centro";40,4243598134732;-3,70673078923122;28013;"Apartment";"Entire home/apt";8;1;2;5;2;90;0,08;"moderate";374;3564;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
"1077";17724359;"18/4/15";"Madrid";"Centro";40,4089135656798;-3,69650760658311;28013;"Apartment";"Entire home/apt";2;1;0;1;0;91,6317014057198;1,92662515566625;"strict";374;3564;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1
"1078";4376660;"27/8/14";"Madrid";"Centro";40,4112309084974;-3,69584273876302;28013;"Bed & Breakfast";"Private room";2;1;1;1;6;90;0,58;"strict";374;3564;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1
"1079";8543292;"21/5/14";"Madrid";"Centro";40,4182316146551;-3,70735241439889;28013;"Apartment";"Entire home/apt";6;2;2;3;2;90;0,12;"moderate";374;3564;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"1080";8851984;"9/8/14";"Madrid";"Chamberi";40,4370389636723;-3,70181173964283;28010;"Loft";"Entire home/apt";4;1;2;2;26;97;1,44;"strict";373;3863;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1
"1081";16997384;"25/6/16";"Madrid";"Hortaleza";40,4932449131059;-3,6653172870956;28043;"Apartment";"Entire home/apt";3;2;2;2;5;96;2,42;"strict";371;2563;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1
"1082";9871694;"8/12/15";"Madrid";"Chamberi";40,4367908156393;-3,69912722094907;28010;"Apartment";"Entire home/apt";5;2;2;3;53;99;3,29;"strict";371;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1083";14913490;"6/3/14";"Madrid";"Chamartin";40,4527550969477;-3,67618692444797;28002;"Apartment";"Entire home/apt";2;1;1;1;0;91,6317014057198;1,92662515566625;"moderate";371;3663;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1
"1084";16972070;"25/1/12";"Madrid";"Chamartin";40,4579722427268;-3,68691865801435;28002;"Apartment";"Entire home/apt";3;1;1;3;1;80;0,75;"strict";370;3663;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1
"1085";8755504;"6/10/15";"Madrid";"Centro";40,4124761740019;-3,70135081076408;28013;"Apartment";"Private room";2;1;1;1;50;98;2,75;"moderate";370;3564;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1
"1086";1296727;"18/11/12";"Madrid";"Centro";40,4168820681421;-3,7139791541533;28013;"Loft";"Entire home/apt";8;2;3;5;188;94;4,39;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1
"1087";4195662;"19/9/14";"Madrid";"Centro";40,4137815727018;-3,69845093633824;28013;"Apartment";"Entire home/apt";6;1;2;3;0;91,6317014057198;1,92662515566625;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"1088";14907849;"19/9/14";"Madrid";"Centro";40,4226472707046;-3,69927180410432;28013;"Apartment";"Entire home/apt";7;2;3;4;9;93;1,29;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1089";521162;"6/6/12";"Madrid";"Centro";40,4128928390351;-3,7006495038948;28013;"Apartment";"Entire home/apt";5;1;2;3;47;93;0,9;"moderate";370;3564;0;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1
"1090";13136395;"7/1/13";"Madrid";"Centro";40,4252564015814;-3,70871826702702;28013;"Apartment";"Entire home/apt";4;1;1;2;54;94;5,08;"strict";370;3564;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;1
"1091";409258;"30/3/12";"Madrid";"Centro";40,425509665375;-3,69724034934566;28013;"Apartment";"Entire home/apt";3;1;1;1;81;96;1,34;"moderate";370;3564;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1
"1092";7257216;"7/8/12";"Madrid";"Centro";40,4125634079137;-3,69899940333574;28013;"Apartment";"Private room";1;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";370;3564;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
"1093";4153874;"19/9/14";"Madrid";"Centro";40,4229612325428;-3,70050167682248;28013;"Apartment";"Entire home/apt";4;2,5;1;2;3;80;0,19;"strict";370;3564;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1
"1094";16105270;"24/11/16";"Madrid";"Centro";40,4126031110677;-3,70907276895061;28013;"Condominium";"Entire home/apt";8;2;3;5;12;85;2,73;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1095";3519756;"25/6/14";"Madrid";"Centro";40,4095702861441;-3,70525791860787;28013;"Apartment";"Entire home/apt";4;1;1;1;1;80;0,04;"strict";370;3564;0;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1
"1096";6244644;"9/3/15";"Madrid";"Chamartin";40,4577917310097;-3,67377950989606;28002;"Apartment";"Entire home/apt";4;1;1;2;0;91,6317014057198;1,92662515566625;"strict";370;3663;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1
"1097";1460247;"30/7/13";"Madrid";"Centro";40,4228006879576;-3,70996656469225;28013;"Apartment";"Entire home/apt";8;2;3;5;1;100;1;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
"1098";9767406;"8/7/12";"Madrid";"Centro";40,417378461844;-3,70267598002416;28013;"Apartment";"Entire home/apt";7;3;3;6;65;96;3,99;"strict";370;3564;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1
"1099";17875168;"19/9/14";"Madrid";"Chamberi";40,4302983959009;-3,70376466300492;28010;"Apartment";"Entire home/apt";6;1;2;3;0;91,6317014057198;1,92662515566625;"strict";370;3863;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1100";12692422;"6/2/15";"Madrid";"Centro";40,4156953626387;-3,69870758304435;28013;"Apartment";"Entire home/apt";4;1;1;2;6;93;0,58;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"1101";16685013;"17/5/15";"Madrid";"Tetuan";40,4529171626359;-3,70252069695532;28020;"Apartment";"Entire home/apt";3;1;1;2;7;91;2,92;"strict";370;2629;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"1102";3318664;"5/6/14";"Madrid";"Centro";40,4152571277557;-3,70380453582349;28013;"Apartment";"Entire home/apt";6;2;2;5;51;94;1,66;"moderate";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1103";2096590;"25/7/12";"Madrid";"Centro";40,4242586803345;-3,70700759351157;28013;"Apartment";"Entire home/apt";8;1;2;6;2;65;0,06;"moderate";370;3564;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1
"1104";313581;"17/5/11";"Madrid";"Chamberi";40,4285782363647;-3,69858486156615;28010;"Apartment";"Entire home/apt";5;2;2;4;13;97;0,24;"strict";370;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"1105";7062683;"18/2/11";"Madrid";"Centro";40,4220519981159;-3,69797859351499;28013;"Apartment";"Entire home/apt";3;1;1;1;0;91,6317014057198;1,92662515566625;"flexible";370;3564;0;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1
"1106";260951;"30/10/11";"Madrid";"Hortaleza";40,4708765276869;-3,62865671906491;28043;"Loft";"Entire home/apt";6;1,5;4;4;66;91;1,1;"moderate";370;2563;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1
"1107";4667121;"19/9/14";"Madrid";"Centro";40,4096714858821;-3,70517413471194;28013;"Apartment";"Entire home/apt";5;1;2;4;5;84;0,2;"strict";370;3564;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1
"1108";8064917;"23/8/13";"Madrid";"Centro";40,4082398150537;-3,70453506375176;28013;"Apartment";"Entire home/apt";4;1;2;2;20;81;1,1;"moderate";370;3564;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1
"1109";16477697;"17/5/15";"Madrid";"Centro";40,4113460592255;-3,69476475249529;28013;"Apartment";"Entire home/apt";2;1;0;1;10;88;3,06;"strict";370;3564;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1
"1110";4176877;"19/9/14";"Madrid";"Centro";40,4173504838792;-3,70084328777544;28013;"Apartment";"Entire home/apt";4;1;1;2;0;91,6317014057198;1,92662515566625;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1111";10793671;"10/9/15";"Madrid";"Centro";40,407656132122;-3,69654530507261;28013;"House";"Entire home/apt";4;1;1;2;3;67;0,48;"strict";370;3564;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1
"1112";7187970;"6/7/15";"Madrid";"Hortaleza";40,4559390803635;-3,62791291890266;28043;"House";"Private room";2;1;1;2;27;97;1,33;"moderate";370;2563;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0
"1113";17397156;"22/2/17";"Madrid";"Centro";40,4272822968987;-3,70993498684271;28013;"Condominium";"Entire home/apt";4;1,5;1;4;2;100;2;"strict";370;3564;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1
"1114";7499359;"4/4/10";"Madrid";"Chamberi";40,4460571689676;-3,7121624960603;28010;"Apartment";"Entire home/apt";4;2;2;2;3;100;0,16;"moderate";370;3863;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1
"1115";16937465;"1/8/12";"Madrid";"Centro";40,4161447582885;-3,70972622331416;28013;"Apartment";"Entire home/apt";6;2;2;2;3;73;3;"strict";370;3564;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1
"1116";16972612;"25/1/12";"Madrid";"Chamartin";40,4575975783953;-3,68784132087596;28002;"Apartment";"Entire home/apt";3;1;1;2;2;100;1,54;"strict";370;3663;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"1117";5705675;"19/9/14";"Madrid";"Centro";40,4141091298906;-3,70570445949991;28013;"Apartment";"Entire home/apt";3;1;0;3;5;88;0,22;"strict";370;3564;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"1118";12951126;"10/2/16";"Madrid";"Centro";40,4146917167198;-3,70544220345972;28013;"Apartment";"Entire home/apt";6;3;2;3;72;94;6,73;"moderate";370;3564;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;1
